Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
NUCKS_S9,NUCKS,1.21594043104823,0.00162,0.00470734437464306
CTGE5_S8,CTGE5,-0.716183261848655,0.00163,0.00472830102622577
MIA2_S8,MIA2,-0.716183261848655,0.00163,0.00472830102622577
SCPDL_S3,SCPDL,-0.945588893668557,0.00163,0.00472830102622577
SCYL2_S3,SCYL2,-0.227314948091945,0.00164,0.00475189066059226
ZN740_S3,ZN740,-0.736705219847082,0.00164,0.00475189066059226
K1C18_S25,K1C18,1.38696652404193,0.00165,0.00475918367346939
K2C8_S3,K2C8,-1.76272146125863,0.00165,0.00475918367346939
RBP2_S4,RBP2,-0.632772596109843,0.00165,0.00475918367346939
RGPD3_S4,RGPD3,-0.632772596109843,0.00165,0.00475918367346939
RGPD4_S4,RGPD4,-0.632772596109843,0.00165,0.00475918367346939
RGPD5_S4,RGPD5,-0.632772596109843,0.00165,0.00475918367346939
RGPD8_S4,RGPD8,-0.632772596109843,0.00165,0.00475918367346939
TENS1_T9,TENS1,-0.562848420375764,0.00165,0.00475918367346939
BCL3_S3,BCL3,-0.314264480947588,0.00166,0.00478260475651189
GHDC_S1,GHDC,-0.619560090257057,0.00166,0.00478260475651189
GRAP1_S3,GRAP1,0.626237330401724,0.00167,0.00480869269949066
CCYL1_S4,CCYL1,0.849215411948414,0.00168,0.004832018089316
RECQ5_S12,RECQ5,-0.745636477511534,0.00168,0.004832018089316
IF4G2_S11,IF4G2,1.20605616681998,0.00169,0.00485529079616036
ZDHC5_S1,ZDHC5,-0.490613837535732,0.00169,0.00485529079616036
ATX2L_S7,ATX2L,0.474495329189272,0.00171,0.00490444193912063
ATX2_S9,ATX2,0.41521963187016,0.00171,0.00490444193912063
BDH_T13,BDH,0.713795725423348,0.00171,0.00490444193912063
2A5D_S3,2A5D,0.809163512441002,0.00173,0.00495342712436691
K1C18_S1,K1C18,1.01542049816756,0.00173,0.00495342712436691
KI21A_S3,KI21A,0.778629600812128,0.00173,0.00495342712436691
PRC2C_T12,PRC2C,1.49206686042658,0.00174,0.0049792575928009
MT1E_S4,MT1E,-0.85704435629867,0.00175,0.00498823529411765
MT1G_S4,MT1G,-0.85704435629867,0.00175,0.00498823529411765
MT1M_S4,MT1M,-0.85704435629867,0.00175,0.00498823529411765
MT1X_S4,MT1X,-0.85704435629867,0.00175,0.00498823529411765
MT2_S4,MT2,-0.85704435629867,0.00175,0.00498823529411765
PHF2_S4,PHF2,0.844041795058713,0.00175,0.00498823529411765
PRC2A_S7,PRC2A,0.448700770296933,0.00175,0.00498823529411765
BORG5_S5,BORG5,0.961798957162206,0.00176,0.00500832214765101
GSDMD_S3,GSDMD,0.492197046921925,0.00176,0.00500832214765101
TRA2A_T3,TRA2A,0.483771884347672,0.00176,0.00500832214765101
LAP2A_T3,LAP2A,-0.290812586585417,0.00178,0.00505675041876047
LAP2B_T3,LAP2B,-0.290812586585417,0.00178,0.00505675041876047
T2FA_S3,T2FA,-0.541319357230528,0.00178,0.00505675041876047
MFF_S1,MFF,-0.573256897286864,0.00179,0.00508232142857143
SC22B_S4,SC22B,0.701542505101633,0.0018,0.00510786391522588
4ET_S3,4ET,0.420582161656913,0.00181,0.00513051810584958
AKP8L_S5,AKP8L,-0.379582168006414,0.00181,0.00513051810584958
RETST_S3,RETST,-0.41062618142125,0.00182,0.00515599109131403
KPCD_S6,KPCD,0.645521478120613,0.00183,0.00518143572621035
SRRM2_S7,SRRM2,0.400684286383026,0.00184,0.00520685205784205
MYO1E_S3,MYO1E,1.38364362140002,0.00185,0.00522933333333333
TACC2_S3,TACC2,0.625616864268243,0.00185,0.00522933333333333
LMO7_S4,LMO7,-0.458225472552647,0.00186,0.00525468073292615
EEA1_S2,EEA1,-0.395911878875357,0.00187,0.00528
AHNK_S8,AHNK,0.360594781765694,0.00188,0.00530529118136439
SCRIB_S3,SCRIB,-0.242830150209104,0.00189,0.00533055432372506
SAFB1_S38,SAFB1,0.639540509107279,0.0019,0.00535282392026578
SAFB2_S38,SAFB2,0.639540509107279,0.0019,0.00535282392026578
ASPP2_S4,ASPP2,-0.780853244976239,0.00191,0.00537801881571666
LMNA_S12,LMNA,1.72915967896927,0.00192,0.00540318584070796
PDCD4_S3,PDCD4,-0.70619672284628,0.00194,0.00545645107794362
COASY_S3,COASY,-0.65948050686861,0.00195,0.00547549668874172
FMNL1_S22,FMNL1,0.887352783508313,0.00195,0.00547549668874172
T22D4_T21,T22D4,1.13420148237089,0.00195,0.00547549668874172
KLC4_S3,KLC4,-0.611722334286889,0.00197,0.00552860452289024
PGAM1_Y2,PGAM1,-0.838335067296191,0.00198,0.00554138613861386
PGAM2_Y2,PGAM2,-0.838335067296191,0.00198,0.00554138613861386
PGAM4_Y2,PGAM4,-0.838335067296191,0.00198,0.00554138613861386
RGPA1_S3,RGPA1,0.320247245834887,0.00198,0.00554138613861386
TBC9B_S3,TBC9B,0.995746151056798,0.00198,0.00554138613861386
SRBS1_S16,SRBS1,0.683130260275173,0.00199,0.00556631115997801
CLAP1_S5,CLAP1,0.399860142956046,0.00203,0.00567196046128501
WNK1_S1,WNK1,-0.560626685376791,0.00203,0.00567196046128501
NOS3_T1,NOS3,0.677043151784144,0.00204,0.00569424801713531
GLCI1_S3,GLCI1,0.457542769668304,0.002040215042303,0.00569424801713531
LYSM3_S3,LYSM3,-0.180124396407044,0.00205,0.00571528767123288
ZBT20_T5,ZBT20,0.203298247477933,0.00205,0.00571528767123288
S28A1_S4,S28A1,1.33831280055041,0.00206,0.00573688013136289
TPD52_S7,TPD52,1.281005745824,0.00206,0.00573688013136289
ICAL_S3,ICAL,0.437444858317553,0.00207,0.00576157549234136
ADAM9_S3,ADAM9,0.268790399731891,0.00209,0.00581406232914161
HSPB1_S1,HSPB1,-0.745689230415025,0.0021,0.00583549972692518
SRRM2_T3,SRRM2,-0.365801486403181,0.0021,0.00583549972692518
ARHGG_S3,ARHGG,0.642032562586635,0.00211,0.00585369683751363
SNTB2_S9,SNTB2,-0.937576488128148,0.00211,0.00585369683751363
TLN1_S8,TLN1,0.251552488849065,0.00211,0.00585369683751363
ABH15_S4,ABH15,-0.68424295913432,0.00212,0.00587823433242507
CCNL2_S3,CCNL2,-0.61917930860372,0.00213,0.00590274509803922
YAP1_S3,YAP1,0.725318428680337,0.00217,0.00600705114254625
ZCHC8_S7,ZCHC8,-0.289136616299503,0.00217,0.00600705114254625
DYSF_S4,DYSF,-0.395705677034633,0.00219,0.00605911908646003
G3P_S10,G3P,-0.289510455205957,0.00221,0.00611113043478261
PLCL1_S3,PLCL1,-0.641918505930444,0.00222,0.00612879001627781
RPGF1_S4,RPGF1,-0.735249728898008,0.00222,0.00612879001627781
SET1B_S15,SET1B,0.494854548518784,0.00222,0.00612879001627781
DCP1B_S3_S11,DCP1B,0.752756031940491,0.00224,0.00617730081300813
SHC1_S3,SHC1,0.668020760109251,0.00224,0.00617730081300813
KKCC2_S17,KKCC2,-0.69685285475519,0.00225,0.00620151679306609
MYOF_T5,MYOF,1.52056548641253,0.00226,0.00622233766233766
SREC_S5,SREC,0.735614311257667,0.00226,0.00622233766233766
GORS1_T5,GORS1,0.746258045481326,0.00227,0.00624311351351351
SMIM1_S9,SMIM1,0.0736927669304763,0.00227,0.00624311351351351
FA83H_S1,FA83H,0.334830471593709,0.00228,0.00626722852512156
ZBT21_S1,ZBT21,-0.673213410328354,0.002287527961502,0.00628452606270096
DAAM2_S4,DAAM2,-0.715958265305648,0.00229,0.00628792228818133
NCOR2_S5,NCOR2,1.14746265986779,0.002297386600694,0.00630177705977383
CCDC6_S14,CCDC6,0.778630884103789,0.0023,0.00630177705977383
E41L5_S4,E41L5,1.56718159305698,0.0023,0.00630177705977383
PDLI2_S6,PDLI2,0.517908551359191,0.0023,0.00630177705977383
CEP68_S26,CEP68,0.844328029807393,0.00232,0.00634632258064516
PRKDC_T18,PRKDC,0.539025374261024,0.00232,0.00634632258064516
TB182_S6,TB182,-0.450689911253981,0.00232,0.00634632258064516
AHNK_S7,AHNK,0.288559648072265,0.00233,0.00636341384863124
DNM3A_S9,DNM3A,-0.263775270319434,0.00233,0.00636341384863124
SVIL_S2,SVIL,-0.631325999160612,0.00233,0.00636341384863124
DPYS_T1,DPYS,-1.22375569552847,0.00234,0.00638729613733906
LT4R1_S4,LT4R1,1.54439643693024,0.00236,0.00643498392282958
TSC2_S7,TSC2,-0.631378889480177,0.00236,0.00643498392282958
ARG35_S3,ARG35,0.573874864948009,0.00237,0.00645533190578159
ARHG5_S3,ARHG5,0.573874864948009,0.00237,0.00645533190578159
SGPP1_S3,SGPP1,-0.296555443673528,0.00238,0.00647910112359551
FA65A_S7,FA65A,0.465884144555036,0.00239,0.0065028449197861
PIAS1_S10,PIAS1,-0.00751216239815866,0.0024,0.00652656333511491
6PGL_S7,6PGL,-1.37613540270075,0.00242,0.00657392418579818
LMCD1_S2,LMCD1,-1.22118350838684,0.00242,0.00657392418579818
CABL1_S7,CABL1,-0.278224908769255,0.00245,0.00665186766275347
TGM2_S1,TGM2,-1.06808344684117,0.00248,0.006729728
PLSL_S4,PLSL,-1.24112880955481,0.00249,0.00675326226012793
CDS2_S16,CDS2,1.91851142520295,0.0025,0.00677316293929713
PKP2_S6,PKP2,0.605695683493924,0.0025,0.00677316293929713
KANK3_S1,KANK3,0.431907162627421,0.00251,0.00679302127659574
SRSF4_S6,SRSF4,-0.585969773120308,0.00251,0.00679302127659574
EDC4_T1,EDC4,0.555806987415784,0.00252,0.00681645933014354
DOCK7_S10,DOCK7,-0.0925820045481959,0.002536994802667,0.00685878297341642
SVIL_S3,SVIL,0.827398475076898,0.00254,0.00686326075411577
MARCS_S5,MARCS,0.896738081691025,0.00257,0.00694063694267516
LAT4_S2,LAT4,-1.5211048586061,0.00258,0.0069602545068929
LEMD2_S5,LEMD2,1.55246910565941,0.00258,0.0069602545068929
ESYT2_S3,ESYT2,2.06601065567443,0.00259,0.00697983050847458
SIK2_S1,SIK2,-0.732611362522125,0.00259,0.00697983050847458
AGFG1_S18,AGFG1,1.03579779328382,0.0026,0.00700307040762308
ZYX_S9,ZYX,1.06458913392299,0.00261,0.00702628571428572
SNP29_Y1,SNP29,-1.06850043901918,0.00262,0.00704947646747753
CARL1_S3,CARL1,0.0105009864541537,0.00263,0.00706890649762282
PARP1_T13,PARP1,0.443702986313557,0.00263,0.00706890649762282
MTSSL_S2,MTSSL,0.600104043960416,0.002657822993263,0.00713991731241929
SRRT_T10,SRRT,-0.179815443198126,0.00267,0.00716884432717678
DESP_Y6,DESP,-0.096760675014876,0.00268,0.00718810753821824
PDE3A_S2,PDE3A,-0.510888682637472,0.00268,0.00718810753821824
S35C2_S4,S35C2,0.44336742059352,0.00272,0.0072877093206951
SDA1_S6,SDA1,0.60821568392195,0.00272,0.0072877093206951
LRCH4_S3,LRCH4,0.762843149553522,0.00273,0.00731065263157895
ARM10_S4,ARM10,-1.54577015233832,0.00275,0.0073603366649132
HNRL1_S5_T20,HNRL1,0.415063048649433,0.00276,0.00738321766561514
UBP24_S13,UBP24,0.74744777519534,0.00278,0.00743281135049921
ESYT1_S3,ESYT1,-0.625919300788656,0.0028,0.00747842519685039
TB10B_T14,TB10B,0.0635426520887743,0.0028,0.00747842519685039
VIME_S2,VIME,-1.20933764019009,0.00281,0.0075011962224554
IQEC1_S2,IQEC1,-0.490657235725995,0.00285,0.00760398531725223
NBEL2_S3,NBEL2,0.813884066556431,0.00287,0.00765333333333333
ML12A_T2,ML12A,0.979485233231091,0.00288,0.00765992681651856
ML12B_T2,ML12B,0.979485233231091,0.00288,0.00765992681651856
MYL9_T2,MYL9,0.979485233231091,0.00288,0.00765992681651856
SP110_S7,SP110,-0.115152128778221,0.00288,0.00765992681651856
SRC8_T15,SRC8,1.05169339290368,0.00288,0.00765992681651856
BD1L1_S2,BD1L1,-0.873270835768688,0.00289,0.00767849608355091
TB10B_S8,TB10B,0.608642888943979,0.00289,0.00767849608355091
FKB15_S6,FKB15,0.523320984673517,0.00293,0.00776854611776967
P5I11_S3,P5I11,0.352646042167609,0.00293,0.00776854611776967
SQSTM_S13,SQSTM,3.09670171493261,0.00293,0.00776854611776967
TFG_S15,TFG,-0.366444895473217,0.00293,0.00776854611776967
FABPL_T6,FABPL,-1.00675544839917,0.00295,0.00781343050494534
TE2IP_S3,TE2IP,-0.590366656057046,0.00295,0.00781343050494534
K1671_S3,K1671,0.654356660955657,0.00297,0.00786231009365245
EP15R_S1,EP15R,-1.18797872823308,0.00299,0.00790702702702703
G3P_T22,G3P,0.707805202064791,0.00299,0.00790702702702703
GDAP1_S7,GDAP1,-0.422754995420034,0.003,0.00792523364485981
LIMA1_S5,LIMA1,0.0914755479865408,0.003,0.00792523364485981
SRBS1_S12,SRBS1,0.427493396059325,0.00301,0.00794752464971458
HS12B_S15,HS12B,0.603334506422402,0.00303,0.00799618257261411
BIN2_S23,BIN2,0.761883159956472,0.00304,0.00801425906735751
RHG30_S2,RHG30,-0.755247359505866,0.00304,0.00801425906735751
TP53B_S8,TP53B,0.795211251120207,0.00305,0.00803645779388918
DPYL2_T13,DPYL2,-0.874697797946186,0.00306,0.00805863354037267
CLAP1_S9,CLAP1,-0.480053538253718,0.00308,0.00810710812209002
K0930_S8,K0930,1.48676487810131,0.00312,0.00820814891416753
AKIB1_S7,AKIB1,0.170863814844118,0.00313,0.0082302015503876
KPRB_S23,KPRB,0.444645317566113,0.00314,0.00825223140495868
KCD12_S16,KCD12,0.481586953287089,0.00315,0.00827423851316469
ETV6_S7,ETV6,0.584056025905896,0.00317,0.00832247678018576
HCLS1_S4,HCLS1,0.590300540971478,0.00318,0.00834442496132027
PP14A_S5,PP14A,2.50649665809613,0.00319,0.00836635051546392
CTIP_S3,CTIP,-0.612835658598898,0.0032,0.00838825347758887
DOCK5_S3,DOCK5,0.986275954011613,0.00321,0.00840580545548122
TCF20_S15,TCF20,-0.581625915511586,0.00321,0.00840580545548122
RAF1_T2,RAF1,0.624359276167809,0.00322,0.00842765432098765
K1C19_S1,K1C19,-1.44817401849097,0.00324,0.00847564010282776
DACT3_S1,DACT3,-0.489468995933056,0.00327,0.00854094455852156
MTP_T10,MTP,2.19569061087115,0.00327,0.00854094455852156
TRM1L_S37,TRM1L,0.762082444538957,0.00327,0.00854094455852156
RRBP1_S3,RRBP1,0.0615962685081209,0.00328,0.00856266803488969
HUTH_S3,HUTH,-0.637229631669708,0.00329,0.00857996924654024
TCPG_S4,TCPG,-1.7687668748102,0.00329,0.00857996924654024
DOCK8_S5,DOCK8,-0.631088552468708,0.00331,0.00862328725038402
DPYL2_S2,DPYL2,0.961390329514249,0.00331,0.00862328725038402
CHD8_S2,CHD8,-0.349466370329618,0.00332,0.00864491299897646
AGRA2_S4,AGRA2,0.34803743801579,0.00334,0.00866537874936451
XPC_S16,XPC,-1.30164819064736,0.00334,0.00866537874936451
ACTA_S5,ACTA,-0.664131211083649,0.00335,0.00866537874936451
ACTBM_S5,ACTBM,-0.664131211083649,0.00335,0.00866537874936451
ACTB_S5,ACTB,-0.664131211083649,0.00335,0.00866537874936451
ACTC_S5,ACTC,-0.664131211083649,0.00335,0.00866537874936451
ACTG_S5,ACTG,-0.664131211083649,0.00335,0.00866537874936451
ACTH_S5,ACTH,-0.664131211083649,0.00335,0.00866537874936451
ACTS_S5,ACTS,-0.664131211083649,0.00335,0.00866537874936451
CALX_S11,CALX,-0.277415848025252,0.00335,0.00866537874936451
POTEE_S5,POTEE,-0.664131211083649,0.00335,0.00866537874936451
POTEF_S5,POTEF,-0.664131211083649,0.00335,0.00866537874936451
POTEI_S5,POTEI,-0.664131211083649,0.00335,0.00866537874936451
ARHG5_S11,ARHG5,0.917179252908744,0.00338,0.00873409852717115
GOLI4_Y6,GOLI4,0.575426927648603,0.00338,0.00873409852717115
STMN1_S2,STMN1,0.631500366732972,0.00341,0.00880714720812183
PPM1K_S9,PPM1K,0.221212513696753,0.00342,0.00882849315068493
EMSY_S6,EMSY,0.463031099857086,0.00343,0.00884085106382979
MINK1_S3,MINK1,0.681314657071361,0.00343,0.00884085106382979
PCBP1_S13,PCBP1,0.481388871622526,0.00343,0.00884085106382979
MARCS_T13,MARCS,-0.0491449241846518,0.00345,0.00888789873417722
K1522_S11,K1522,0.472926004378795,0.00348,0.00895158746208291
MAGI3_S3,MAGI3,0.474607856590737,0.00348,0.00895158746208291
PHKG2_T5,PHKG2,-0.704680768363423,0.00348,0.00895158746208291
DC1L2_S7,DC1L2,0.347733876145821,0.0035,0.00899393939393939
VCIP1_S4,VCIP1,-0.0756389904375242,0.0035,0.00899393939393939
DDX21_S8,DDX21,0.418937621240435,0.00351,0.00901508329126704
GSTA1_S4,GSTA1,-1.0914500681656,0.00352,0.00902254911838791
GSTA2_S4,GSTA2,-1.0914500681656,0.00352,0.00902254911838791
GSTA3_S4,GSTA3,-1.0914500681656,0.00352,0.00902254911838791
GSTA5_S4,GSTA5,-1.0914500681656,0.00352,0.00902254911838791
HNRL2_T19,HNRL2,0.575128931971875,0.00354,0.00906924471299094
NED4L_S1,NED4L,0.886134252556318,0.00355,0.00909028686462003
CALX_S30,CALX,1.30068317892497,0.00356,0.00911130784708249
EI24_S3,EI24,1.22555731377625,0.00359,0.00918346907993967
OFD1_S3,OFD1,0.551321258156051,0.00364,0.00930669346733668
CRTC3_S4,CRTC3,0.410042734927184,0.00366,0.00935312908086389
PSA5_S3,PSA5,-0.702832221900511,0.00369,0.00942506024096386
KPB2_S1,KPB2,-0.761008135371645,0.0037,0.00944586051179127
RREB1_S17,RREB1,0.012192144612774,0.00372,0.0094873984962406
SQSTM_S14,SQSTM,2.27129498339824,0.00372,0.0094873984962406
SNX16_S3,SNX16,-0.151815025073217,0.00373,0.00950813627254509
ADDG_S14,ADDG,-0.304730537223578,0.00379,0.00965624436654982
MBP_S3,MBP,0.742498214344601,0.00381,0.00970234234234234
SODE_S6,SODE,-0.462530947990338,0.00382,0.00972294147073537
CRTC3_S8,CRTC3,0.624037909104691,0.00386,0.00981002997002997
EMSA1_S3,EMSA1,-0.277481961971933,0.00386,0.00981002997002997
S20A2_S8,S20A2,-1.01765036335806,0.00386,0.00981002997002997
RPB1_S12,RPB1,-0.209516299879741,0.00387,0.00983053419870195
FMO5_S3,FMO5,-0.503595182859702,0.0039,0.00990179640718563
MARK2_S4,MARK2,0.605776096405117,0.00392,0.00994761097256858
ADCY9_S6,ADCY9,-0.364014298942992,0.00395,0.0100187437686939
GMIP_S4,GMIP,-0.420683773236299,0.00396,0.0100341035856574
RHG09_S10,RHG09,0.525267316431079,0.00396,0.0100341035856574
ID2_S3,ID2,0.59667857665186,0.00399,0.0101000597014925
NIBAN_S3,NIBAN,0.854591404650363,0.00399,0.0101000597014925
MAP1S_S3,MAP1S,0.224797972230068,0.004,0.0101203381402287
CATA_Y2,CATA,1.35159141948978,0.00401,0.0101305263157895
EPS15_S1,EPS15,-1.26092705400598,0.00401,0.0101305263157895
FA83G_S4,FA83G,0.11078843089262,0.00401,0.0101305263157895
CING_S11,CING,0.578241443788632,0.00403,0.010176
ATAD1_S10,ATAD1,0.478718867061569,0.00404,0.0101961904761905
RFIP5_S1,RFIP5,0.393071959153953,0.00405,0.0102163609320773
PI4KA_S2,PI4KA,-0.447770860016961,0.00407,0.0102617244796829
TRFE_S3,TRFE,1.03715337291701,0.00409,0.0103070430906389
TENS3_S6,TENS3,-0.176987425892754,0.00411,0.0103523168316832
DC1L2_S4,DC1L2,0.940628636838919,0.00412,0.0103723701138051
NKAP_S13,NKAP,-0.50001968648289,0.00414,0.0104175667655786
ES8L2_S3,ES8L2,-0.734662027542456,0.00415,0.0104375679683638
WDR20_S3,WDR20,-0.138408242164921,0.00417,0.0104826877470356
NHSL1_S9,NHSL1,-0.367025641645134,0.00418,0.010502637037037
MTUS1_S2,MTUS1,-1.05027506915162,0.00419,0.0105225666337611
SASH3_S4,SASH3,1.25478296237884,0.0042,0.0105372781065089
TP53B_S2,TP53B,-0.588022925003358,0.0042,0.0105372781065089
EHD2_S12,EHD2,-1.29759813611495,0.00422,0.010582237555446
KHDR1_S2,KHDR1,0.399441408294075,0.004237976154421,0.0106220801348247
PSMD1_T4,PSMD1,-0.414161115664215,0.00425,0.0106469719350074
ACINU_S12,ACINU,0.272103083436502,0.00426,0.0106667716535433
PNKP_T8,PNKP,-0.109803607980216,0.00427,0.0106865518937531
FMNL1_S7,FMNL1,1.10645605057104,0.00428,0.0107063126843658
RELL1_S1,RELL1,0.647245657713691,0.00432,0.0107957563850688
TPPP_S3,TPPP,1.05827537206793,0.00432,0.0107957563850688
FRMD8_S4,FRMD8,1.16022578026813,0.00433,0.010810127576055
LIPB1_S5,LIPB1,-0.715984039344913,0.00433,0.010810127576055
NEST_S5,NEST,-0.319892864628938,0.00435,0.0108547327121138
SDPR_S7,SDPR,0.264962751805383,0.00436,0.0108743529411765
SREC2_T4,SREC2,1.18798949392729,0.00437,0.010893953944145
PCDH1_S11,PCDH1,0.411902612960291,0.00438,0.0109135357492654
MY18A_S10,MY18A,0.748575171036436,0.00439,0.0109224058679707
PANK2_S3,PANK2,0.639510254365741,0.00439,0.0109224058679707
PKHA4_S5,PKHA4,0.479901454008157,0.00439,0.0109224058679707
ACLY_S3,ACLY,-0.387813783363994,0.0044,0.010941935483871
S38A3_S3,S38A3,-0.500780860524116,0.00443,0.0110111577918906
VINEX_S19,VINEX,0.921510588108667,0.00444,0.011030625
HPPD_T11,HPPD,-0.779092265705606,0.00446,0.0110749048316252
ACACB_S7,ACACB,-0.981735834942859,0.00447,0.0110943219512195
PHF8_S3,PHF8,0.171390173098738,0.00454,0.0112570760233918
STML2_T2,STML2,-1.13514502507021,0.00454,0.0112570760233918
NUP53_S5,NUP53,-0.576508715437729,0.00457,0.0113259425231369
MXRA7_S31,MXRA7,1.80914545909491,0.00458,0.0113451996105161
ALDOB_S8,ALDOB,0.202863830161256,0.00463,0.0114523286339329
ALG3_S3,ALG3,-1.08843181312466,0.00463,0.0114523286339329
ARHGH_S4,ARHGH,1.03054172453485,0.00463,0.0114523286339329
COBL1_S3,COBL1,0.297625777760102,0.00465,0.0114906265177271
RRBP1_S4,RRBP1,-0.0469595701763464,0.00465,0.0114906265177271
2A5A_S1,2A5A,0.661711064911609,0.00466,0.0115097475728155
DOC11_S3,DOC11,1.04646852414606,0.00467,0.0115288500727802
TFG_S14,TFG,0.537111044466187,0.00468,0.0115423364032962
ZN609_S6,ZN609,-0.2242168878684,0.00468,0.0115423364032962
DOCK6_S5,DOCK6,0.635012786977756,0.0047,0.0115804358353511
WIPI2_S7,WIPI2,0.568070934748528,0.0047,0.0115804358353511
PRDBP_S3,PRDBP,-0.686312597058902,0.00473,0.0116430769230769
RING1_S15,RING1,0.599349985706109,0.00473,0.0116430769230769
ARP19_S29,ARP19,1.2202893334843,0.00475,0.0116866537717602
SF3B1_T8,SF3B1,-0.544319603716326,0.00476,0.0117055969067182
F1711_S3,F1711,-1.22409247855801,0.00478,0.0117491014492754
MLXPL_S3,MLXPL,0.369647335289999,0.00479,0.0117679961371318
BAZ1B_S8,BAZ1B,-0.582971822503886,0.0048,0.0117811866859624
SREC_S3,SREC,-0.247747839019263,0.0048,0.0117811866859624
G6PI_T4,G6PI,-0.431838886485078,0.00482,0.0118188722891566
TCOF_S12,TCOF,0.575417899998723,0.00482,0.0118188722891566
TGFI1_S2,TGFI1,-0.579858574438548,0.00483,0.0118376878612717
BNI3L_S6,BNI3L,0.514256353994513,0.00484,0.0118564853153587
CD2B2_S7,CD2B2,0.812924822906555,0.00486,0.011894025974026
UBP10_S16,UBP10,0.837764889162064,0.00486,0.011894025974026
AR6P4_S1,AR6P4,0.084703148748981,0.00487,0.0119127692307692
PALMD_S4,PALMD,0.917676898925607,0.00491,0.0120048438250841
CABIN_T9,CABIN,-0.238275526966999,0.00492,0.0120177436389822
UBP20_S3,UBP20,0.523907454913388,0.00492,0.0120177436389822
MOT8_T7,MOT8,-0.544330905216937,0.00493,0.012030618705036
RMD3_S3,RMD3,-0.394647294958558,0.00493,0.012030618705036
CRTC2_S5,CRTC2,0.493635571860251,0.00498,0.0121468072866731
PCF11_S3_S8,PCF11,-0.476557831856158,0.00499,0.0121653665548634
ZCH18_S2,ZCH18,-1.16997502558738,0.005,0.012183908045977
ACTB_S19,ACTB,0.256501170899689,0.00501,0.0121849330783939
ACTG_S19,ACTG,0.256501170899689,0.00501,0.0121849330783939
PML_S2_S9,PML,-1.31981555004839,0.00501,0.0121849330783939
POTEE_S19,POTEE,0.256501170899689,0.00501,0.0121849330783939
KAT7_S8,KAT7,1.32614322168239,0.00502,0.0122034209268992
IF4G2_S2,IF4G2,1.18474765166153,0.00506,0.0122947851002865
SQSTM_S11,SQSTM,2.78243039198836,0.00507,0.0123132028639618
BI2L1_S3,BI2L1,-0.356445294018659,0.00508,0.0123257224606581
TP53B_S4,TP53B,-0.806144776937742,0.00508,0.0123257224606581
CCDC6_S6,CCDC6,-0.300179444254075,0.00509,0.01234409914204
TOM1_S10,TOM1,0.692751744238527,0.0051,0.0123624583134826
PHRF1_S15,PHRF1,0.963335956359636,0.00511,0.0123808
FUND2_S4,FUND2,0.460040499030717,0.00513,0.0124233412660638
M3K7_S4,M3K7,1.02285874080446,0.00516,0.0124900475737393
ACTBM_S11,ACTBM,-0.242879133639865,0.0052,0.0125450924608819
ACTB_S11,ACTB,-0.242879133639865,0.0052,0.0125450924608819
ACTG_S11,ACTG,-0.242879133639865,0.0052,0.0125450924608819
POTEE_S11,POTEE,-0.242879133639865,0.0052,0.0125450924608819
POTEF_S11,POTEF,-0.242879133639865,0.0052,0.0125450924608819
